"BehaviorSpace results (NetLogo 6.2.2)"
"visek_original.nlogo"
"orig"
"11/03/2022 12:38:52:421 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","v","eta","[step]","get-global-alignment","get-global-cc"
"7","1","60","50","0.358951781423884","0.18333333333333332"
"10","1","90","43","0.23814368376588363","0.14666666666666667"
"9","1","60","48","0.3017282699398376","0.21"
"8","1","60","50","0.37949846254281544","0.17333333333333334"
"12","1","90","40","0.2302890830503227","0.12666666666666668"
"11","1","90","41","0.1498281511678082","0.15333333333333332"
"7","1","60","51","0.3616459307692945","0.17666666666666667"
"10","1","90","44","0.23958149446009191","0.13"
"9","1","60","49","0.33699699383898785","0.21333333333333335"
"8","1","60","51","0.38991482939373656","0.20333333333333334"
"12","1","90","41","0.21118181251772142","0.13"
"11","1","90","42","0.19761390606512436","0.15666666666666668"
"7","1","60","52","0.3793644460568246","0.19666666666666666"
"10","1","90","45","0.22341814535060006","0.14333333333333334"
"9","1","60","50","0.35325667671281197","0.23333333333333334"
"8","1","60","52","0.3547397540530455","0.20333333333333334"
"12","1","90","42","0.22401132472693533","0.12333333333333334"
"11","1","90","43","0.16758456761301188","0.12"
"7","1","60","53","0.39437909597514165","0.20333333333333334"
"10","1","90","46","0.2475791191930979","0.11666666666666667"
"9","1","60","51","0.36341943744460564","0.24"
"8","1","60","53","0.3429654012928106","0.2"
"12","1","90","43","0.22656690129546442","0.12333333333333334"
"11","1","90","44","0.22133178582102941","0.1"
"7","1","60","54","0.4003374345901381","0.24666666666666667"
"10","1","90","47","0.25245821465890766","0.13666666666666666"
"9","1","60","52","0.42300446486418686","0.21"
"8","1","60","54","0.37984427827790407","0.2"
"12","1","90","44","0.1581931585377536","0.14666666666666667"
"11","1","90","45","0.24843729639139903","0.10333333333333333"
"7","1","60","55","0.4164249112325594","0.21"
"10","1","90","48","0.19455056972141047","0.10666666666666667"
"9","1","60","53","0.4203090372919732","0.20333333333333334"
"8","1","60","55","0.4012800688389661","0.20666666666666667"
"12","1","90","45","0.16278174648470908","0.12666666666666668"
"11","1","90","46","0.2275915629703308","0.07666666666666666"
"7","1","60","56","0.42561296125833986","0.22"
"10","1","90","49","0.1137293999487716","0.14333333333333334"
"9","1","60","54","0.38698787050580613","0.21666666666666667"
"8","1","60","56","0.42194130619982023","0.21666666666666667"
"12","1","90","46","0.19492435386921747","0.13666666666666666"
"11","1","90","47","0.20691412287180658","0.07333333333333333"
"7","1","60","57","0.3952616613432786","0.21"
"10","1","90","50","0.14501036547114504","0.14"
"9","1","60","55","0.39803797699889126","0.22333333333333333"
"8","1","60","57","0.42803135839354683","0.21333333333333335"
"12","1","90","47","0.1883357982605221","0.14333333333333334"
"11","1","90","48","0.220127328406278","0.12333333333333334"
"7","1","60","58","0.3553825549578177","0.19666666666666666"
"10","1","90","51","0.1549876512655983","0.13"
"9","1","60","56","0.35421524073763955","0.16666666666666666"
"8","1","60","58","0.390146431866356","0.21666666666666667"
"12","1","90","48","0.17350864611084277","0.14666666666666667"
"11","1","90","49","0.2285974215660669","0.13333333333333333"
"7","1","60","59","0.4008860877989459","0.18333333333333332"
"10","1","90","52","0.18718867238259929","0.13666666666666666"
"8","1","60","59","0.4187690932335112","0.23666666666666666"
"9","1","60","57","0.3530164643582227","0.2"
"12","1","90","49","0.10890591505969342","0.12"
"11","1","90","50","0.1993953028366402","0.10333333333333333"
"7","1","60","60","0.40132982149902274","0.19"
"10","1","90","53","0.23581709180919325","0.17"
"8","1","60","60","0.4280304674727346","0.22"
"9","1","60","58","0.319316103296307","0.18333333333333332"
"12","1","90","50","0.15371244845162502","0.13666666666666666"
"11","1","90","51","0.263622232309482","0.12666666666666668"
"7","1","60","61","0.4087584144877059","0.2"
"8","1","60","61","0.4156602740978731","0.20666666666666667"
"10","1","90","54","0.21255417086785955","0.15"
"9","1","60","59","0.3492059978965115","0.18333333333333332"
"12","1","90","51","0.17196442958533895","0.15666666666666668"
"11","1","90","52","0.24477751399067307","0.09"
"7","1","60","62","0.4133993183009648","0.17666666666666667"
"8","1","60","62","0.4259201828766206","0.19333333333333333"
"10","1","90","55","0.14072664890269856","0.15"
"9","1","60","60","0.3649779903870049","0.18666666666666668"
"12","1","90","52","0.14485257231163706","0.14666666666666667"
"11","1","90","53","0.2259772231212031","0.12333333333333334"
"7","1","60","63","0.3909340824279003","0.20333333333333334"
"8","1","60","63","0.4241333279447003","0.21"
"10","1","90","56","0.21043995338657878","0.16333333333333333"
"9","1","60","61","0.3540444268709809","0.16666666666666666"
"12","1","90","53","0.1648476316682328","0.12666666666666668"
"7","1","60","64","0.4203721904017761","0.2"
"11","1","90","54","0.2623177074801021","0.10333333333333333"
"8","1","60","64","0.40531903097147287","0.22666666666666666"
"10","1","90","57","0.21881442523983943","0.16333333333333333"
"9","1","60","62","0.4011548486619972","0.17"
"12","1","90","54","0.1543470628594163","0.13333333333333333"
"11","1","90","55","0.26173854469005803","0.14"
"7","1","60","65","0.4319565960110757","0.18333333333333332"
"8","1","60","65","0.4411741177565659","0.18666666666666668"
"10","1","90","58","0.18945389442057828","0.14333333333333334"
"9","1","60","63","0.35275800766090915","0.16333333333333333"
"12","1","90","55","0.12104036281412615","0.11333333333333333"
"11","1","90","56","0.25428177770748567","0.13666666666666666"
"7","1","60","66","0.42542858515019766","0.15333333333333332"
"8","1","60","66","0.4441557362883964","0.21666666666666667"
"10","1","90","59","0.2452276909641257","0.14333333333333334"
"9","1","60","64","0.3581159043186308","0.15333333333333332"
"12","1","90","56","0.14325200904656582","0.16"
"11","1","90","57","0.21990694338943806","0.14333333333333334"
"7","1","60","67","0.3994090049539986","0.14666666666666667"
"8","1","60","67","0.448478084647258","0.21"
"10","1","90","60","0.19708729207500117","0.13666666666666666"
"9","1","60","65","0.3949568576164121","0.18"
"12","1","90","57","0.21409574365576878","0.12333333333333334"
"11","1","90","58","0.2704942309805025","0.12333333333333334"
"7","1","60","68","0.3751627982171312","0.12666666666666668"
"8","1","60","68","0.3893353278603807","0.20666666666666667"
"10","1","90","61","0.1980835413243377","0.16333333333333333"
"9","1","60","66","0.36808648514152703","0.19666666666666666"
"12","1","90","58","0.17994803712329446","0.13666666666666666"
"11","1","90","59","0.27160045324939913","0.13666666666666666"
"7","1","60","69","0.3355054404845804","0.14666666666666667"
"8","1","60","69","0.3778173288397253","0.20666666666666667"
"10","1","90","62","0.2331893005423072","0.16"
"9","1","60","67","0.38690621382453083","0.19666666666666666"
"12","1","90","59","0.24627022374833","0.15333333333333332"
"7","1","60","70","0.38468959295645505","0.13666666666666666"
"11","1","90","60","0.22527270323127496","0.14333333333333334"
"8","1","60","70","0.40888436974362957","0.19333333333333333"
"10","1","90","63","0.20844031075721736","0.14333333333333334"
"9","1","60","68","0.4363158249512329","0.19333333333333333"
"12","1","90","60","0.17592677131576112","0.15333333333333332"
"7","1","60","71","0.3936934171121662","0.15333333333333332"
"11","1","90","61","0.2081422510474778","0.13666666666666666"
"8","1","60","71","0.4003573672680312","0.17666666666666667"
"10","1","90","64","0.21082349707098844","0.14333333333333334"
"9","1","60","69","0.43852817897110574","0.23666666666666666"
"12","1","90","61","0.16094515765369682","0.15666666666666668"
"7","1","60","72","0.38404084010318745","0.17333333333333334"
"11","1","90","62","0.1799713629384085","0.12333333333333334"
"8","1","60","72","0.36575256956748814","0.18333333333333332"
"10","1","90","65","0.23202432231725298","0.15"
"9","1","60","70","0.4025689683816826","0.2"
"12","1","90","62","0.1615307406540725","0.13666666666666666"
"7","1","60","73","0.3731007478728645","0.18"
"11","1","90","63","0.17476303190396897","0.12666666666666668"
"8","1","60","73","0.3725421066143574","0.17666666666666667"
"10","1","90","66","0.23523539071629082","0.13"
"9","1","60","71","0.39743591271959533","0.22666666666666666"
"12","1","90","63","0.18308136487520993","0.14"
"7","1","60","74","0.37567463970288284","0.19666666666666666"
"11","1","90","64","0.14989842292487596","0.12333333333333334"
"8","1","60","74","0.33470644126174","0.17"
"10","1","90","67","0.19434903735782375","0.12"
"9","1","60","72","0.4282677881568918","0.21666666666666667"
"12","1","90","64","0.23575220669644584","0.14"
"7","1","60","75","0.38355930376808656","0.18333333333333332"
"11","1","90","65","0.15645290753420318","0.11666666666666667"
"8","1","60","75","0.35955514810728817","0.14"
"10","1","90","68","0.22502623554613616","0.12"
"9","1","60","73","0.4137518384709687","0.22333333333333333"
"12","1","90","65","0.17115839512469655","0.11666666666666667"
"7","1","60","76","0.4040937026121401","0.15666666666666668"
"11","1","90","66","0.14442465659983358","0.09666666666666666"
"8","1","60","76","0.38343504532130684","0.18"
"10","1","90","69","0.26376885209583434","0.12333333333333334"
"9","1","60","74","0.4291422938285303","0.21333333333333335"
"12","1","90","66","0.1601431160936237","0.15"
"7","1","60","77","0.3631365699800297","0.17666666666666667"
"11","1","90","67","0.09503961406314025","0.11333333333333333"
"8","1","60","77","0.39511786796057785","0.16333333333333333"
"10","1","90","70","0.2494580003272384","0.14"
"9","1","60","75","0.4199235456757677","0.21666666666666667"
"12","1","90","67","0.19282149163201007","0.12333333333333334"
"7","1","60","78","0.3158838311095007","0.17"
"11","1","90","68","0.12005376669122901","0.12666666666666668"
"8","1","60","78","0.3780801122825366","0.17666666666666667"
"10","1","90","71","0.25797577475923544","0.14333333333333334"
"9","1","60","76","0.3918236945190412","0.22666666666666666"
"12","1","90","68","0.16956239487505373","0.13333333333333333"
"7","1","60","79","0.34105152169903424","0.18"
"11","1","90","69","0.12799190329355958","0.11333333333333333"
"8","1","60","79","0.35051764256656254","0.21"
"10","1","90","72","0.2064842507483001","0.13333333333333333"
"9","1","60","77","0.3556805396795624","0.22"
"12","1","90","69","0.10374862131048035","0.13333333333333333"
"7","1","60","80","0.34959208543151443","0.16"
"11","1","90","70","0.10006716561591057","0.12666666666666668"
"8","1","60","80","0.40223433519777113","0.19666666666666666"
"10","1","90","73","0.09538556065492575","0.15"
"9","1","60","78","0.32958332625994846","0.2"
"12","1","90","70","0.17388108206810268","0.11333333333333333"
"7","1","60","81","0.35605656951435516","0.17666666666666667"
"11","1","90","71","0.1159981550512291","0.12"
"8","1","60","81","0.38808202580490286","0.19"
"10","1","90","74","0.13776864852810305","0.12333333333333334"
"9","1","60","79","0.3472350262150875","0.19333333333333333"
"12","1","90","71","0.12535770518208358","0.11666666666666667"
"7","1","60","82","0.3358031188696446","0.19666666666666666"
"11","1","90","72","0.08939115848626439","0.15666666666666668"
"8","1","60","82","0.3971408659494151","0.15666666666666668"
"10","1","90","75","0.10247923721170266","0.14333333333333334"
"9","1","60","80","0.3735495485960524","0.18333333333333332"
"12","1","90","72","0.09894867729237954","0.11"
"7","1","60","83","0.3451847361394639","0.16666666666666666"
"11","1","90","73","0.18634586171193102","0.16666666666666666"
"8","1","60","83","0.44102586006209976","0.15"
"10","1","90","76","0.15490091444649629","0.15333333333333332"
"9","1","60","81","0.3832040014136839","0.19666666666666666"
"12","1","90","73","0.11230389276987615","0.12666666666666668"
"7","1","60","84","0.3304335591374411","0.18666666666666668"
"11","1","90","74","0.19701337927463947","0.13666666666666666"
"8","1","60","84","0.4287442754716749","0.19"
"10","1","90","77","0.1835927541024428","0.14666666666666667"
"9","1","60","82","0.35807589851689337","0.18"
"12","1","90","74","0.14268442492377673","0.13"
"7","1","60","85","0.323581640413565","0.18"
"11","1","90","75","0.1651096468269107","0.12"
"8","1","60","85","0.4379680500567665","0.18"
"10","1","90","78","0.1917655695242984","0.16333333333333333"
"9","1","60","83","0.38109893626157637","0.18333333333333332"
"12","1","90","75","0.15658089005084902","0.14333333333333334"
"7","1","60","86","0.3300666052023778","0.17333333333333334"
"11","1","90","76","0.12904315834276386","0.15"
"8","1","60","86","0.4102093156885015","0.18333333333333332"
"10","1","90","79","0.1868424832828699","0.18"
"9","1","60","84","0.39763622706845725","0.18"
"12","1","90","76","0.22102593184924965","0.14"
"7","1","60","87","0.34076501176371155","0.19666666666666666"
"11","1","90","77","0.24725680441230882","0.13666666666666666"
"8","1","60","87","0.4087680619864186","0.20333333333333334"
"10","1","90","80","0.1823621814231276","0.17"
"9","1","60","85","0.39635719398909686","0.14666666666666667"
"12","1","90","77","0.15604211881442762","0.14333333333333334"
"7","1","60","88","0.39737070987949397","0.18666666666666668"
"11","1","90","78","0.29388785643763504","0.13"
"8","1","60","88","0.43359148738393166","0.17666666666666667"
"10","1","90","81","0.13184218656546223","0.18666666666666668"
"9","1","60","86","0.36050200219932904","0.16"
"12","1","90","78","0.19396642972733863","0.13"
"7","1","60","89","0.4162816193088874","0.18333333333333332"
"11","1","90","79","0.29151813233725865","0.14"
"8","1","60","89","0.41730204721909603","0.19333333333333333"
"9","1","60","87","0.3397657435037853","0.18333333333333332"
"7","1","60","90","0.3982211442737885","0.15333333333333332"
"10","1","90","82","0.1778081135244868","0.17666666666666667"
"11","1","90","80","0.21473674965504946","0.14666666666666667"
"12","1","90","79","0.18453683058784676","0.13333333333333333"
"8","1","60","90","0.42776916320903025","0.19333333333333333"
"9","1","60","88","0.3373237608688818","0.18333333333333332"
"7","1","60","91","0.34043665310829974","0.18"
"10","1","90","83","0.1413855375412709","0.19"
"11","1","90","81","0.16664032249582073","0.13333333333333333"
"12","1","90","80","0.154649705916608","0.15"
"8","1","60","91","0.3979038200256947","0.22333333333333333"
"9","1","60","89","0.36498585572684905","0.2"
"7","1","60","92","0.34121680331822163","0.20666666666666667"
"10","1","90","84","0.164232961891114","0.16"
"11","1","90","82","0.20724146173646843","0.15333333333333332"
"12","1","90","81","0.16042059843895837","0.14666666666666667"
"8","1","60","92","0.3731425206313023","0.21333333333333335"
"9","1","60","90","0.368505973470003","0.17333333333333334"
"7","1","60","93","0.37110988004670925","0.17333333333333334"
"10","1","90","85","0.19849676785738798","0.16666666666666666"
"11","1","90","83","0.13793071721555192","0.15"
"12","1","90","82","0.1892349923776027","0.14"
"8","1","60","93","0.33346808428992514","0.21333333333333335"
"9","1","60","91","0.3790954187875942","0.19666666666666666"
"7","1","60","94","0.3021788510811323","0.18666666666666668"
"10","1","90","86","0.20998848465916364","0.16333333333333333"
"11","1","90","84","0.18889720343642388","0.13333333333333333"
"12","1","90","83","0.10834635674000362","0.15333333333333332"
"8","1","60","94","0.3538324040703737","0.18"
"9","1","60","92","0.3656400141240479","0.21333333333333335"
"7","1","60","95","0.3216324939499833","0.21"
"10","1","90","87","0.15552153970692595","0.18"
"11","1","90","85","0.18586383834168937","0.14"
"12","1","90","84","0.1462471230255472","0.13333333333333333"
"8","1","60","95","0.37466648543133485","0.2"
"9","1","60","93","0.37884786466756265","0.19666666666666666"
"7","1","60","96","0.2902255771481549","0.22"
"10","1","90","88","0.1228005139485492","0.19"
"11","1","90","86","0.0867349943798859","0.11"
"12","1","90","85","0.1581391779205948","0.14"
"8","1","60","96","0.3538381534341124","0.20333333333333334"
"9","1","60","94","0.3857181352651136","0.21333333333333335"
"7","1","60","97","0.29708462082587384","0.19333333333333333"
"10","1","90","89","0.1829112767865833","0.18666666666666668"
"11","1","90","87","0.15165910135340155","0.11666666666666667"
"12","1","90","86","0.12076287323256019","0.12"
"8","1","60","97","0.34309455670664707","0.22666666666666666"
"9","1","60","95","0.4104513985423338","0.19"
"7","1","60","98","0.29753530159816716","0.20666666666666667"
"10","1","90","90","0.19689184587963082","0.15666666666666668"
"11","1","90","88","0.19882294965458025","0.12"
"12","1","90","87","0.2210920897902011","0.14"
"8","1","60","98","0.324076876553388","0.18666666666666668"
"9","1","60","96","0.37519729405640917","0.2"
"7","1","60","99","0.33711568613222215","0.19333333333333333"
"10","1","90","91","0.2180587543329467","0.17"
"11","1","90","89","0.1274793357342129","0.14333333333333334"
"12","1","90","88","0.17584740738652116","0.14"
"8","1","60","99","0.33079868942765145","0.19333333333333333"
"9","1","60","97","0.33164251005536005","0.18"
"7","1","60","100","0.3802149140154018","0.22666666666666666"
"10","1","90","92","0.23302073168450632","0.15"
"13","1","120","0","0.03403858811428242","0"
"11","1","90","90","0.1819918487661494","0.14333333333333334"
"12","1","90","89","0.16285120685928212","0.15333333333333332"
"8","1","60","100","0.280931184620022","0.22"
"14","1","120","0","0.04603004522110301","0"
"9","1","60","98","0.35246398539346807","0.18"
"10","1","90","93","0.2225830912044176","0.14"
"13","1","120","1","0.028328844371984012","0.10333333333333333"
"11","1","90","91","0.2722185609962395","0.15333333333333332"
"12","1","90","90","0.22238977345536226","0.13333333333333333"
"14","1","120","1","0.06048334980834459","0.09"
"9","1","60","99","0.3466082269716506","0.19"
"10","1","90","94","0.25796017260292875","0.16666666666666666"
"13","1","120","2","0.05972610042377815","0.1"
"11","1","90","92","0.25185610539642656","0.12333333333333334"
"12","1","90","91","0.21946370666380668","0.12666666666666668"
"14","1","120","2","0.1376935358821822","0.10666666666666667"
"9","1","60","100","0.29491714140649816","0.15666666666666668"
"15","1","120","0","0.016190762873988098","0"
"10","1","90","95","0.27469148703401086","0.18"
"13","1","120","3","0.06953224263479184","0.09333333333333334"
"11","1","90","93","0.24511894911764562","0.14333333333333334"
"12","1","90","92","0.21939744169495712","0.16666666666666666"
"14","1","120","3","0.07852920804956189","0.08333333333333333"
"15","1","120","1","0.10124020261411036","0.11"
"10","1","90","96","0.25103915072274724","0.12666666666666668"
"13","1","120","4","0.03233018918407944","0.08333333333333333"
"11","1","90","94","0.20154960224020468","0.14"
"12","1","90","93","0.2121492438459174","0.14333333333333334"
"14","1","120","4","0.07310817504949654","0.09666666666666666"
"15","1","120","2","0.10496972021240451","0.14666666666666667"
"10","1","90","97","0.25421599158167807","0.15666666666666668"
"13","1","120","5","0.06667945353854612","0.09666666666666666"
"11","1","90","95","0.1863543565316636","0.13333333333333333"
"12","1","90","94","0.16045790167438637","0.17333333333333334"
"14","1","120","5","0.12315701909337877","0.1"
"10","1","90","98","0.25680378541434246","0.15333333333333332"
"15","1","120","3","0.16195258952731312","0.13"
"13","1","120","6","0.09671780473130202","0.09666666666666666"
"11","1","90","96","0.2244376315848643","0.12333333333333334"
"12","1","90","95","0.15880148893210483","0.15666666666666668"
"14","1","120","6","0.12054607701331332","0.11333333333333333"
"10","1","90","99","0.20904192614771347","0.12666666666666668"
"15","1","120","4","0.07205061079587878","0.11"
"13","1","120","7","0.0763449844509013","0.10333333333333333"
"11","1","90","97","0.16492533320591407","0.13666666666666666"
"12","1","90","96","0.17997693872061585","0.16333333333333333"
"14","1","120","7","0.0927667665257279","0.08666666666666667"
"10","1","90","100","0.1540058389406503","0.15333333333333332"
"16","2","0","0","0.041716514207390136","0"
"15","1","120","5","0.06261997590936481","0.11666666666666667"
"13","1","120","8","0.11737003483803603","0.10666666666666667"
"12","1","90","97","0.15630542819161733","0.16"
"11","1","90","98","0.14606613699441806","0.14666666666666667"
"14","1","120","8","0.06927855663584168","0.1"
"16","2","0","1","0.11640572328059133","0.14333333333333334"
"15","1","120","6","0.06236592690654696","0.12"
"13","1","120","9","0.12952658249432503","0.11"
"11","1","90","99","0.16781567822663387","0.17333333333333334"
"12","1","90","98","0.20613892909550172","0.15"
"14","1","120","9","0.11682148248084381","0.1"
"16","2","0","2","0.2176664878759974","0.12"
"15","1","120","7","0.10087088155483695","0.12333333333333334"
"13","1","120","10","0.09519842048152839","0.11333333333333333"
"11","1","90","100","0.22188393891350464","0.14"
"17","2","0","0","0.08522490826741778","0"
"12","1","90","99","0.13076908086182445","0.12666666666666668"
"14","1","120","10","0.11937125936861577","0.11666666666666667"
"16","2","0","3","0.339892720292126","0.15"
"15","1","120","8","0.04500980306052824","0.12"
"13","1","120","11","0.1363610235558022","0.13333333333333333"
"17","2","0","1","0.06280927035200037","0.14333333333333334"
"12","1","90","100","0.17427116543886292","0.13"
"18","2","0","0","0.06071385825047704","0"
"14","1","120","11","0.0799644227815918","0.09333333333333334"
"16","2","0","4","0.4154803591270918","0.2"
"15","1","120","9","0.08562118534744277","0.08666666666666667"
"13","1","120","12","0.07878807460661148","0.11"
"17","2","0","2","0.16101616975044433","0.17"
"18","2","0","1","0.16192909100039568","0.12666666666666668"
"14","1","120","12","0.15882420413543058","0.10333333333333333"
"16","2","0","5","0.4911585982541582","0.18333333333333332"
"15","1","120","10","0.030667918082079724","0.11666666666666667"
"13","1","120","13","0.07841208745176148","0.11666666666666667"
"17","2","0","3","0.23319592947820886","0.14"
"18","2","0","2","0.2591523686733734","0.16333333333333333"
"14","1","120","13","0.15122934783785644","0.11"
"16","2","0","6","0.565757914315564","0.2"
"15","1","120","11","0.051863194673397055","0.09666666666666666"
"13","1","120","14","0.0962625970126097","0.09"
"17","2","0","4","0.3228159437382128","0.18333333333333332"
"14","1","120","14","0.19018292880636758","0.12333333333333334"
"18","2","0","3","0.3717898883915988","0.18666666666666668"
"16","2","0","7","0.6228491242085293","0.22"
"15","1","120","12","0.057398248180037775","0.08"
"17","2","0","5","0.3755190196705777","0.21666666666666667"
"13","1","120","15","0.17973755649027548","0.11333333333333333"
"14","1","120","15","0.08358738604573009","0.11666666666666667"
"18","2","0","4","0.44956943693320844","0.20333333333333334"
"16","2","0","8","0.6717226120087638","0.22333333333333333"
"15","1","120","13","0.10707903231567958","0.10666666666666667"
"13","1","120","16","0.1770343485226108","0.1"
"17","2","0","6","0.4254872078466599","0.22333333333333333"
"18","2","0","5","0.49602944756204626","0.19666666666666666"
"14","1","120","16","0.12970598497740396","0.08333333333333333"
"16","2","0","9","0.7061553115350994","0.26"
"15","1","120","14","0.0782972674719831","0.08333333333333333"
"13","1","120","17","0.13027889585933106","0.09666666666666666"
"17","2","0","7","0.4938185718521622","0.20333333333333334"
"18","2","0","6","0.556042897186051","0.17"
"14","1","120","17","0.18130013654828314","0.12666666666666668"
"16","2","0","10","0.7487089671645094","0.24333333333333335"
"15","1","120","15","0.12853610693153986","0.10333333333333333"
"17","2","0","8","0.5588944832013124","0.22666666666666666"
"13","1","120","18","0.08922587833977409","0.11333333333333333"
"18","2","0","7","0.5930825483961147","0.17666666666666667"
"14","1","120","18","0.10015796429128238","0.10333333333333333"
"16","2","0","11","0.7692469898370817","0.21"
"15","1","120","16","0.14373876832973104","0.09333333333333334"
"13","1","120","19","0.07840294306811418","0.1"
"18","2","0","8","0.6404053065158244","0.20666666666666667"
"16","2","0","12","0.787457477266407","0.24666666666666667"
"14","1","120","19","0.1396876948368099","0.14"
"17","2","0","9","0.5858092090864327","0.23666666666666666"
"15","1","120","17","0.07350905547643985","0.10666666666666667"
"18","2","0","9","0.671848072643773","0.22"
"14","1","120","20","0.1537504477824164","0.09333333333333334"
"16","2","0","13","0.8034313514782233","0.24"
"17","2","0","10","0.6229406507999308","0.27"
"13","1","120","20","0.1022650780301538","0.10333333333333333"
"15","1","120","18","0.038116654228493904","0.09666666666666666"
"18","2","0","10","0.7062140641799824","0.23"
"14","1","120","21","0.1167566818883109","0.1"
"17","2","0","11","0.6870024515511512","0.23"
"16","2","0","14","0.8211246331514845","0.26"
"13","1","120","21","0.08811083152524178","0.09666666666666666"
"15","1","120","19","0.02013192655372616","0.10666666666666667"
"18","2","0","11","0.7352762635651523","0.24"
"14","1","120","22","0.04104186352270181","0.09666666666666666"
"16","2","0","15","0.8390067966715733","0.2733333333333333"
"17","2","0","12","0.7087101691053351","0.21666666666666667"
"13","1","120","22","0.1461513066523126","0.13333333333333333"
"15","1","120","20","0.12823230921530326","0.09333333333333334"
"18","2","0","12","0.7573496516945842","0.24666666666666667"
"16","2","0","16","0.8559294793275392","0.29"
"14","1","120","23","0.03163898595897221","0.10333333333333333"
"17","2","0","13","0.7149440223016725","0.23"
"13","1","120","23","0.14052214075528813","0.10666666666666667"
"15","1","120","21","0.1518851196625827","0.08666666666666667"
"18","2","0","13","0.7787630173810887","0.26"
"16","2","0","17","0.8626020267443301","0.28"
"14","1","120","24","0.022142998489743253","0.11333333333333333"
"17","2","0","14","0.7388168069779218","0.2733333333333333"
"13","1","120","24","0.11997897932696786","0.14333333333333334"
"15","1","120","22","0.08443551193648817","0.09333333333333334"
"16","2","0","18","0.8736732647309197","0.3"
"18","2","0","14","0.7905568753874039","0.23"
"14","1","120","25","0.05036316563827608","0.12333333333333334"
"17","2","0","15","0.7494849607895816","0.26"
"13","1","120","25","0.04279522927759577","0.13333333333333333"
"15","1","120","23","0.04016160761288474","0.10666666666666667"
"16","2","0","19","0.8849702016962745","0.2833333333333333"
"18","2","0","15","0.8248792433804872","0.24"
"14","1","120","26","0.05255417979538645","0.13"
"17","2","0","16","0.7620526396619478","0.2633333333333333"
"13","1","120","26","0.09914949459637118","0.13666666666666666"
"16","2","0","20","0.8920044874900852","0.2966666666666667"
"15","1","120","24","0.02024662931616681","0.13"
"18","2","0","16","0.8384642830833672","0.25666666666666665"
"14","1","120","27","0.08745005823336141","0.12333333333333334"
"17","2","0","17","0.7765079480095632","0.2833333333333333"
"13","1","120","27","0.0927346354874524","0.14666666666666667"
"16","2","0","21","0.9003727395322239","0.2866666666666667"
"18","2","0","17","0.850387087845362","0.28"
"15","1","120","25","0.1174621825743995","0.14333333333333334"
"14","1","120","28","0.11985078907014388","0.12"
"17","2","0","18","0.7891426742204188","0.2633333333333333"
"13","1","120","28","0.11163654145678227","0.14666666666666667"
"16","2","0","22","0.9041224095826067","0.2866666666666667"
"18","2","0","18","0.8563775101332313","0.23333333333333334"
"15","1","120","26","0.11362601023838846","0.14"
"17","2","0","19","0.8026776797994021","0.29333333333333333"
"14","1","120","29","0.061397296566726225","0.09666666666666666"
"13","1","120","29","0.176574862870636","0.13"
"16","2","0","23","0.9141209452975975","0.31"
"18","2","0","19","0.8667523111897979","0.23333333333333334"
"15","1","120","27","0.11569900813928731","0.13666666666666666"
"17","2","0","20","0.8148322231788411","0.31333333333333335"
"14","1","120","30","0.05743995223411944","0.12"
"13","1","120","30","0.09306553224651092","0.15"
"16","2","0","24","0.9195009186455055","0.30333333333333334"
"18","2","0","20","0.8773826259959752","0.23333333333333334"
"15","1","120","28","0.09190115491258305","0.14666666666666667"
"17","2","0","21","0.8339275476083263","0.27666666666666667"
"14","1","120","31","0.05042160696094642","0.10333333333333333"
"13","1","120","31","0.07045037755404902","0.11"
"16","2","0","25","0.9239820182326127","0.30333333333333334"
"18","2","0","21","0.8916347497775841","0.26666666666666666"
"15","1","120","29","0.060414116380282885","0.13666666666666666"
"17","2","0","22","0.8599312075412341","0.2866666666666667"
"16","2","0","26","0.9319551885544807","0.26"
"13","1","120","32","0.06186795706723892","0.13666666666666666"
"18","2","0","22","0.8991901757569897","0.26666666666666666"
"14","1","120","32","0.05785097912114796","0.11333333333333333"
"17","2","0","23","0.8798123287194206","0.2833333333333333"
"15","1","120","30","0.044666435265720186","0.13333333333333333"
"16","2","0","27","0.9343251510671068","0.25333333333333335"
"13","1","120","33","0.13368414623950192","0.1"
"18","2","0","23","0.90336794369336","0.26666666666666666"
"14","1","120","33","0.042178277905568454","0.13333333333333333"
"17","2","0","24","0.8844512045391174","0.2633333333333333"
"15","1","120","31","0.06286738575603858","0.13"
"16","2","0","28","0.9348362516095434","0.26666666666666666"
"18","2","0","24","0.9075971511867316","0.25333333333333335"
"13","1","120","34","0.11188626079966683","0.09"
"14","1","120","34","0.0841922008516053","0.13"
"17","2","0","25","0.8915313288190603","0.31"
"16","2","0","29","0.9354615546170144","0.25666666666666665"
"15","1","120","32","0.08742366130989118","0.14666666666666667"
"18","2","0","25","0.9140986906499201","0.25"
"13","1","120","35","0.04067362916875767","0.08"
"14","1","120","35","0.07284244740791625","0.14333333333333334"
"17","2","0","26","0.9057886251992888","0.2866666666666667"
"16","2","0","30","0.9364988242251984","0.22"
"18","2","0","26","0.9151180972743551","0.24333333333333335"
"15","1","120","33","0.11169783705108666","0.13"
"13","1","120","36","0.09247047298811031","0.10666666666666667"
"14","1","120","36","0.07652110319873162","0.12333333333333334"
