"BehaviorSpace results (NetLogo 6.2.2)"
"creative_quick.nlogo"
"cd-run-step-2"
"09/28/2022 13:48:47:329 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","num","step-size","num-directions","[step]","get-msd","step-size * sqrt ticks"
"3","100","1","5","1101","18.099024027888998","33.18132004607411"
"6","100","1.5","4","890","21.998086603269307","44.749301670528894"
"5","100","1.5","3","877","22.089445472718587","44.421278684882544"
"4","100","1","6","1222","18.09719939033537","34.95711658589707"
"2","100","1","4","1320","20.89726482468558","36.3318042491699"
"3","100","1","5","1102","18.097925692192273","33.19638534539566"
"6","100","1.5","4","891","22.12927984128876","44.7744346697979"
"5","100","1.5","3","878","22.173841703964875","44.44659717008716"
"4","100","1","6","1223","18.1194230598367","34.97141690009142"
"2","100","1","4","1321","20.866698219233903","36.345563690772494"
"3","100","1","5","1103","18.13612588748726","33.21144381083123"
"6","100","1.5","4","892","22.085567346217502","44.799553569204235"
"1","100","1","3","739","15.597224084046095","27.184554438136374"
"5","100","1.5","3","879","22.15700353409004","44.47190124112078"
"4","100","1","6","1224","18.123701496109284","34.9857113690718"
"3","100","1","5","1104","18.151068006511625","33.2264954516723"
"6","100","1.5","4","893","22.01573726673746","44.8246583924518"
"5","100","1.5","3","880","22.101554650241862","44.49719092257398"
"4","100","1","6","1225","18.113686448198994","35"
"1","100","1","3","740","15.605568444396672","27.202941017470888"
"3","100","1","5","1105","18.17492045154693","33.24154027718932"
"6","100","1.5","4","894","22.056036207135065","44.84974916317816"
"5","100","1.5","3","881","22.060636386403885","44.52246623896749"
"4","100","1","6","1226","18.1081577924998","35.014282800023196"
"2","100","1","4","1322","20.892736937738494","36.359317925395686"
"3","100","1","5","1106","18.173580678683567","33.25657829663178"
"6","100","1.5","4","895","22.119744177325156","44.874825904954776"
"1","100","1","3","741","15.667123569091702","27.2213151776324"
"5","100","1.5","3","882","22.087759827955974","44.54772721475249"
"4","100","1","6","1227","18.135887404003586","35.02855977627399"
"3","100","1","5","1107","18.20492876403104","33.27160951922825"
"6","100","1.5","4","896","22.102510327632732","44.8998886412873"
"4","100","1","6","1228","18.14672443206225","35.04283093587046"
"5","100","1.5","3","883","22.20633437358076","44.572973874310875"
"3","100","1","5","1108","18.14606350158222","33.28663395418648"
"2","100","1","4","1323","20.811008821775083","36.373066958946424"
"1","100","1","3","742","15.668631080271654","27.23967694375247"
"6","100","1.5","4","897","22.133408791376425","44.924937395615814"
"4","100","1","6","1229","18.154056321135904","35.05709628591621"
"5","100","1.5","3","884","22.160687516732487","44.598206241955516"
"3","100","1","5","1109","18.193872939291516","33.301651610693426"
"2","100","1","4","1324","20.850516310314","36.38681079732051"
"6","100","1.5","4","898","22.24213112507634","44.94997219131509"
"1","100","1","3","743","15.660791484154378","27.258026340878022"
"4","100","1","6","1230","18.15353217118635","35.07135583350036"
"2","100","1","4","1325","20.851854148160005","36.40054944640259"
"3","100","1","5","1110","18.256707300257293","33.31666249791537"
"5","100","1.5","3","885","22.121454161205218","44.62342434193055"
"6","100","1.5","4","899","22.303078175009695","44.97499305169485"
"4","100","1","6","1231","18.122571036320164","35.08560958569767"
"2","100","1","4","1326","20.881112320861803","36.41428291206625"
"3","100","1","5","1111","18.298904743439174","33.331666624997915"
"5","100","1.5","3","886","22.123627765206898","44.64862819841165"
"6","100","1.5","4","900","22.384587175287564","45"
"4","100","1","6","1232","18.099693415158626","35.09985754956849"
"2","100","1","4","1327","20.95508188493425","36.42801120017397"
"3","100","1","5","1112","18.24970237272438","33.34666400106613"
"5","100","1.5","3","887","22.176404431154445","44.67381783550629"
"6","100","1.5","4","901","22.38104184453431","45.0249930594109"
"4","100","1","6","1233","18.166687126460236","35.11409973215888"
"2","100","1","4","1328","20.96355388953682","36.4417343165772"
"3","100","1","5","1113","18.19247200205607","33.36165463522455"
"5","100","1.5","3","888","22.206307930859907","44.69899327725402"
"4","100","1","6","1234","18.20403133721372","35.12833614050059"
"2","100","1","4","1329","20.93008322421883","36.45545226711637"
"3","100","1","5","1114","18.218867134606114","33.37663853655727"
"6","100","1.5","4","902","22.287456184140176","45.04997225304362"
"5","100","1.5","3","889","22.157650760822317","44.724154547626725"
"4","100","1","6","1235","18.191621368072152","35.14256678161116"
"2","100","1","4","1330","20.99056009214296","36.46916505762094"
"3","100","1","5","1115","18.286527120070424","33.391615714128"
"6","100","1.5","4","903","22.233149337619135","45.07493760395016"
"5","100","1.5","3","890","22.283222679676918","44.749301670528894"
"4","100","1","6","1236","18.125956888516427","35.156791662493895"
"2","100","1","4","1331","20.96968722843515","36.4828726939094"
"3","100","1","5","1116","18.30615501665601","33.406586176980134"
"2","100","1","4","1332","20.962175533722753","36.49657518178932"
"4","100","1","6","1237","18.15243210580223","35.17101079013795"
"5","100","1.5","3","891","22.32090113519427","44.7744346697979"
"3","100","1","5","1117","18.25248745505266","33.421549934136806"
"6","100","1.5","4","904","22.2355101789552","45.09988913511872"
"2","100","1","4","1333","21.014212074013184","36.51027252705737"
"4","100","1","6","1238","18.178252023658843","35.185224171518364"
"5","100","1.5","3","892","22.31833483897587","44.799553569204235"
"3","100","1","5","1118","18.315206283561263","33.436506994600975"
"6","100","1.5","4","905","22.184518025801164","45.12482686947397"
"2","100","1","4","1334","21.037718967528114","36.52396473549935"
"4","100","1","6","1239","18.20154781481775","35.199431813596085"
"3","100","1","5","1119","18.27578580312196","33.45145736735546"
"5","100","1.5","3","893","22.392333289868052","44.8246583924518"
"6","100","1.5","4","906","22.081264415043243","45.149750829877235"
"2","100","1","4","1335","20.971898153467883","36.53765181289022"
"4","100","1","6","1240","18.094254133218527","35.21363372331802"
"3","100","1","5","1120","18.333802244327536","33.46640106136302"
"5","100","1.5","3","894","22.43508051783944","44.84974916317816"
"6","100","1.5","4","907","22.121062848078747","45.17466103912679"
"2","100","1","4","1336","21.014425340787433","36.55133376499413"
"4","100","1","6","1241","18.168575741102984","35.22782990761707"
"3","100","1","5","1121","18.431215074283685","33.481338085566414"
"5","100","1.5","3","895","22.35381734918679","44.874825904954776"
"2","100","1","4","1337","21.036674894495516","36.565010597564445"
"6","100","1.5","4","908","22.11144827175716","45.19955751995809"
"4","100","1","6","1242","18.175301397781805","35.24202037341219"
"3","100","1","5","1122","18.386051159236185","33.49626844888845"
"2","100","1","4","1338","21.003781082964714","36.578682316343766"
"5","100","1.5","3","896","22.325407299806578","44.8998886412873"
"6","100","1.5","4","909","22.100105128764532","45.224440295044005"
"4","100","1","6","1243","18.123924237904575","35.25620512760839"
"3","100","1","5","1123","18.329381425057672","33.51119216023208"
"2","100","1","4","1339","20.975477368054264","36.59234892706397"
"5","100","1.5","3","897","22.346659058983793","44.924937395615814"
"4","100","1","6","1244","18.12651250833481","35.270384177096794"
"6","100","1.5","4","910","22.11775660819792","45.249309386995066"
"3","100","1","5","1124","18.332548708289362","33.52610922848042"
"2","100","1","4","1340","20.9940273547657","36.60601043544625"
"4","100","1","6","1245","18.127995976265378","35.2845575287547"
"5","100","1.5","3","898","22.318084904585778","44.94997219131509"
"3","100","1","5","1125","18.321029916169945","33.54101966249684"
"6","100","1.5","4","911","22.105982620935684","45.27416481835971"
"2","100","1","4","1341","20.977643205972672","36.61966684720111"
"4","100","1","6","1246","18.167099037813784","35.298725189445584"
"3","100","1","5","1126","18.37084419530576","33.555923471125034"
"6","100","1.5","4","912","22.198368001331463","45.2990066116245"
"5","100","1.5","3","899","22.314703159465054","44.97499305169485"
"2","100","1","4","1342","20.959175435795366","36.6333181680284"
"4","100","1","6","1247","18.152184121210148","35.31288716601915"
"3","100","1","5","1127","18.378573789495466","33.57082066318904"
"6","100","1.5","4","913","22.10441743436315","45.32383478921439"
"2","100","1","4","1343","21.04609137175332","36.64696440361739"
"5","100","1.5","3","900","22.30808519696771","45"
"4","100","1","6","1248","18.15540575519362","35.32704346531139"
"3","100","1","5","1128","18.375125618514737","33.58571124749333"
"2","100","1","4","1344","21.04109520127539","36.66060555964672"
"6","100","1.5","4","914","22.06593087184222","45.348649373492925"
"5","100","1.5","3","901","22.47016726495266","45.0249930594109"
"4","100","1","6","1249","18.18097573806178","35.34119409414458"
"3","100","1","5","1129","18.3713436586019","33.60059523282288"
"2","100","1","4","1345","21.057162126785098","36.6742416417845"
"6","100","1.5","4","915","22.132126441343093","45.37345038676252"
"4","100","1","6","1250","18.119079031714328","35.35533905932738"
"5","100","1.5","3","902","22.584249563744642","45.04997225304362"
"3","100","1","5","1130","18.40696817099788","33.61547262794322"
"2","100","1","4","1346","21.07166281877297","36.68787265568828"
"6","100","1.5","4","916","22.08633891396573","45.39823785126467"
"4","100","1","6","1251","18.16140340926178","35.369478367654786"
"1","100","1","3","744","15.749913771280674","27.27636339397171"
"5","100","1.5","3","903","22.58523123628831","45.07493760395016"
"3","100","1","5","1131","18.483104465505107","33.63034344160047"
"6","100","1.5","4","917","22.014218302545554","45.42301178918016"
"4","100","1","6","1252","18.168548961347387","35.38361202590826"
"5","100","1.5","3","904","22.556260653324532","45.09988913511872"
"3","100","1","5","1132","18.48030990254397","33.645207682521445"
"1","100","1","3","745","15.673909926167651","27.294688127912362"
"2","100","1","4","1347","21.024580455778555","36.701498607005135"
"6","100","1.5","4","918","22.033769308833065","45.44777222262935"
"4","100","1","6","1253","18.21394570058913","35.397740040855716"
"5","100","1.5","3","905","22.596191030248743","45.12482686947397"
"3","100","1","5","1133","18.43723827102873","33.66006535941367"
"2","100","1","4","1348","21.06705063281307","36.71511950137164"
"1","100","1","3","746","15.63028718829895","27.313000567495326"
"6","100","1.5","4","919","22.03105996306274","45.47251917367235"
"4","100","1","6","1254","18.23536614041323","35.41186241925155"
"2","100","1","4","1349","21.07618531199124","36.72873534441391"
"3","100","1","5","1134","18.452142295141346","33.67491648096547"
"5","100","1.5","3","906","22.620081856152446","45.149750829877235"
"6","100","1.5","4","920","21.93236411192892","45.4972526643093"
"1","100","1","3","747","15.601739189030571","27.331300737432898"
"4","100","1","6","1255","18.265819244615788","35.4259791678367"
"2","100","1","4","1350","21.11506477087424","36.742346141747674"
"3","100","1","5","1135","18.476949302856994","33.689761055846034"
"5","100","1.5","3","907","22.718554272543333","45.17466103912679"
"6","100","1.5","4","921","21.905652226093043","45.521972716480555"
"4","100","1","6","1256","18.288000208903085","35.4400902933387"
"1","100","1","3","748","15.591428741873647","27.349588662354687"
"3","100","1","5","1136","18.498009111284656","33.704599092705436"
"2","100","1","4","1351","21.145468990797777","36.75595189897821"
"5","100","1.5","3","908","22.727874819822453","45.19955751995809"
"6","100","1.5","4","922","21.876701134850904","45.54667935206693"
"4","100","1","6","1257","18.26228804977519","35.45419580247167"
"1","100","1","3","749","15.634956854771488","27.367864366808018"
"2","100","1","4","1352","21.175912975636482","36.76955262170047"
"3","100","1","5","1137","18.53811946125102","33.71943060017473"
"6","100","1.5","4","923","22.05775147371479","45.57137259288994"
"5","100","1.5","3","909","22.753706701298842","45.224440295044005"
"4","100","1","6","1258","18.226529507378167","35.4682957019364"
"1","100","1","3","750","15.647807481875097","27.386127875258307"
"3","100","1","5","1138","18.560689692374265","33.734255586866"
"2","100","1","4","1353","21.195588336625008","36.78314831549904"
"6","100","1.5","4","924","22.07432973612503","45.59605246071199"
"5","100","1.5","3","910","22.739797821850782","45.249309386995066"
"4","100","1","6","1259","18.214132069123735","35.482389998420345"
"3","100","1","5","1139","18.507684826665102","33.74907406137241"
"1","100","1","3","751","15.59841786793058","27.40437921208944"
"2","100","1","4","1354","21.270712872824863","36.796738985948195"
"6","100","1.5","4","925","22.147692334398897","45.62071897723665"
"5","100","1.5","3","911","22.84495046700068","45.27416481835971"
"4","100","1","6","1260","18.215172187368985","35.4964786985977"
"3","100","1","5","1140","18.463208196478995","33.76388603226827"
"6","100","1.5","4","926","22.12514849367955","45.645372164108814"
"4","100","1","6","1261","18.267151560764237","35.510561809129406"
"5","100","1.5","3","912","22.89750491054649","45.2990066116245"
"3","100","1","5","1141","18.411697821168005","33.77869150810907"
"1","100","1","3","752","15.582723506873881","27.422618401604176"
"4","100","1","6","1262","18.279635432971094","35.52463933666322"
"5","100","1.5","3","913","22.80085719962568","45.32383478921439"
"3","100","1","5","1142","18.39009994254314","33.793490497431605"
"4","100","1","6","1263","18.330322838195777","35.53871128783372"
"1","100","1","3","753","15.620208106255987","27.440845468024488"
"6","100","1.5","4","927","22.093494726870503","45.67001204291499"
"5","100","1.5","3","914","22.862497670490793","45.348649373492925"
"3","100","1","5","1143","18.44476314497924","33.80828300875393"
"4","100","1","6","1264","18.378612715529805","35.552777669262355"
"3","100","1","5","1144","18.40044419501224","33.823069050575526"
"5","100","1.5","3","915","22.859796178156458","45.37345038676252"
"2","100","1","4","1355","21.339042770238784","36.810324638611924"
"4","100","1","6","1265","18.353294676937246","35.566838487557476"
"3","100","1","5","1145","18.385792925858595","33.83784863137726"
"1","100","1","3","754","15.684934432822097","27.459060435491963"
"5","100","1.5","3","916","22.882655899825714","45.39823785126467"
"6","100","1.5","4","928","22.059139039855072","45.69463863518345"
"2","100","1","4","1356","21.261836518070407","36.823905279043935"
"4","100","1","6","1266","18.37627373999925","35.58089374931439"
"3","100","1","5","1146","18.37342649419372","33.85262175962151"
"1","100","1","3","755","15.6805155961244","27.477263328068172"
"5","100","1.5","3","917","22.945620749939554","45.42301178918016"
"6","100","1.5","4","929","22.087579338653217","45.71925196238451"
"4","100","1","6","1267","18.33189111067747","35.59494346111537"
"3","100","1","5","1147","18.435810584664342","33.8673884437522"
"2","100","1","4","1357","21.35172181919437","36.837480912787726"
"1","100","1","3","756","15.709557680437335","27.49545416973504"
"5","100","1.5","3","918","22.9729162066711","45.44777222262935"
"6","100","1.5","4","930","22.042617362409604","45.74385204593072"
"4","100","1","6","1268","18.372566298456853","35.608987629529715"
"3","100","1","5","1148","18.394972882896415","33.88214869219483"
"2","100","1","4","1358","21.39510723742157","36.851051545376556"
"5","100","1.5","3","919","22.92035936508446","45.47251917367235"
"1","100","1","3","757","15.700649707792847","27.51363298439521"
"6","100","1.5","4","931","22.08517641421107","45.76843890717707"
"4","100","1","6","1269","18.33654911815714","35.62302626111375"
"3","100","1","5","1149","18.413205263591394","33.896902513356586"
"2","100","1","4","1359","21.32777456700521","36.864617182333525"
"5","100","1.5","3","920","22.95759050973324","45.4972526643093"
"4","100","1","6","1270","18.38260967755842","35.63705936241092"
"1","100","1","3","758","15.682318758059623","27.53179979587241"
"2","100","1","4","1360","21.370171033955668","36.87817782917155"
"3","100","1","5","1150","18.42268241226422","33.91164991562634"
"5","100","1.5","3","921","22.91216786631652","45.521972716480555"
"4","100","1","6","1271","18.484223481875787","35.651086939951774"
"2","100","1","4","1361","21.37801312858972","36.89173349139343"
"6","100","1.5","4","932","21.99531124663051","45.79301256742124"
"3","100","1","5","1151","18.35286021228358","33.926390907374746"
"1","100","1","3","759","15.697466501562447","27.54995462791182"
"2","100","1","4","1362","21.360771472486654","36.90528417449187"
"5","100","1.5","3","922","22.76504744784346","45.54667935206693"
"4","100","1","6","1272","18.510515242892055","35.66510900025401"
"6","100","1.5","4","933","22.04042259099361","45.81757304790379"
"3","100","1","5","1152","18.354577755184224","33.94112549695428"
"1","100","1","3","760","15.658871041227416","27.568097504180443"
"2","100","1","4","1363","21.40166544645839","36.91882988394946"
"4","100","1","6","1273","18.507248372660104","35.679125549822544"
"5","100","1.5","3","923","22.87202070872688","45.57137259288994"
"6","100","1.5","4","934","22.059950853994806","45.84212036980838"
"3","100","1","5","1153","18.35375864316387","33.95585369269929"
"2","100","1","4","1364","21.397436637766624","36.932370625238775"
"1","100","1","3","761","15.59592817463893","27.586228448267445"
"4","100","1","6","1274","18.463781368049517","35.6931365951495"
"5","100","1.5","3","924","22.834371591286143","45.59605246071199"
"6","100","1.5","4","935","22.107444793944804","45.86665455426197"
"3","100","1","5","1154","18.417182371476652","33.97057550292606"
"2","100","1","4","1365","21.39732803247046","36.945906403822335"
"1","100","1","3","762","15.565660467144195","27.60434748368452"
"4","100","1","6","1275","18.46641733566488","35.70714214271425"
"5","100","1.5","3","925","22.8647403492452","45.62071897723665"
"3","100","1","5","1155","18.335238489246805","33.98529093593286"
"6","100","1.5","4","936","22.081176764826377","45.89117562233507"
"4","100","1","6","1276","18.588579086035235","35.7211421989835"
"1","100","1","3","763","15.55066758055202","27.622454633866266"
"6","100","1.5","4","937","22.11937941260324","45.9156835950419"
"4","100","1","6","1277","18.4855921420682","35.73513677041127"
"5","100","1.5","3","926","22.75959274838681","45.645372164108814"
"3","100","1","5","1156","18.380560106652737","34"
"2","100","1","4","1366","21.42403407212827","36.959437225152655"
"6","100","1.5","4","938","22.05048409778738","45.94017849334067"
"1","100","1","3","764","15.56870141149432","27.640549922170507"
"4","100","1","6","1278","18.451017010867705","35.749125863438955"
"3","100","1","5","1157","18.367347684685807","34.0147027033899"
"5","100","1.5","3","927","22.832151056247454","45.67001204291499"
"6","100","1.5","4","939","22.097390979696982","45.96466033813369"
"2","100","1","4","1367","21.408449570897368","36.9729630946723"
"4","100","1","6","1279","18.4281816123135","35.76310948449533"
"3","100","1","5","1158","18.36154609336893","34.02939905434711"
"1","100","1","3","765","15.633958896191292","27.65863337187866"
"5","100","1.5","3","928","22.784078377027278","45.69463863518345"
"2","100","1","4","1368","21.39408838502492","36.98648401781386"
"6","100","1.5","4","940","22.144334229107805","45.98912915026767"
"4","100","1","6","1280","18.373733444658352","35.77708763999664"
"3","100","1","5","1159","18.329762266388776","34.044089061098404"
"2","100","1","4","1369","21.361730701420203","37"
"6","100","1.5","4","941","22.203898624423445","46.0135849505339"
"5","100","1.5","3","929","22.753204113621642","45.71925196238451"
"4","100","1","6","1281","18.394069796217977","35.79106033634656"
"3","100","1","5","1160","18.361156757707096","34.058772731852805"
"2","100","1","4","1370","21.31533177294226","37.013511046643494"
"6","100","1.5","4","942","22.281280899313973","46.038027759668424"
"4","100","1","6","1282","18.4199138944929","35.805027579936315"
"5","100","1.5","3","930","22.828755264249732","45.74385204593072"
"3","100","1","5","1161","18.339063114254134","34.07345007480164"
"2","100","1","4","1371","21.333112427923453","37.027017163147235"
"6","100","1.5","4","943","22.27221151923891","46.06245759835227"
"4","100","1","6","1283","18.468110406772297","35.81898937714463"
"3","100","1","5","1162","18.33938792591283","34.08812109811862"
"1","100","1","3","766","15.704039931303546","27.676705006196094"
"2","100","1","4","1372","21.350304544925393","37.04051835490427"
"5","100","1.5","3","931","22.777761317871935","45.76843890717707"
"6","100","1.5","4","944","22.27140050859297","46.086874487211645"
"4","100","1","6","1284","18.472862277550146","35.832945734337834"
"3","100","1","5","1163","18.30055994344954","34.10278580995987"
"2","100","1","4","1373","21.359631297550916","37.05401462729781"
"1","100","1","3","767","15.72899893189884","27.694764848252458"
"4","100","1","6","1285","18.44630186954363","35.84689665786984"
"5","100","1.5","3","932","22.890105128430314","45.79301256742124"
"6","100","1.5","4","945","22.16119554970673","46.11127844681819"
"3","100","1","5","1164","18.325823669884","34.11744421846396"
"2","100","1","4","1374","21.38944278053662","37.067505985701274"
"1","100","1","3","768","15.772185028446495","27.712812921102035"
"4","100","1","6","1286","18.46993614673176","35.86084215408221"
"3","100","1","5","1165","18.33003561457202","34.132096331752024"
"6","100","1.5","4","946","22.19664458114858","46.13566949768909"
"5","100","1.5","3","933","22.90611732980989","45.81757304790379"
"2","100","1","4","1375","21.369709470561858","37.080992435478315"
"4","100","1","6","1287","18.481056381081025","35.874782229304195"
"1","100","1","3","769","15.763432810048718","27.730849247724095"
"3","100","1","5","1166","18.349709794593853","34.14674215792775"
"2","100","1","4","1376","21.325476460727824","37.094473981982816"
"6","100","1.5","4","947","22.21635158116316","46.160047660287354"
"5","100","1.5","3","934","22.888482973003185","45.84212036980838"
"4","100","1","6","1288","18.478401332473165","35.888716889852724"
"3","100","1","5","1167","18.429138557549393","34.161381705077446"
"2","100","1","4","1377","21.422736833398126","37.107950630558946"
"1","100","1","3","770","15.78429198897543","27.748873851023216"
"4","100","1","6","1289","18.48123436049963","35.90264614203248"
"5","100","1.5","3","935","22.959251059176417","45.86665455426197"
"6","100","1.5","4","948","22.201990054048792","46.184412955021955"
"3","100","1","5","1168","18.45581643989491","34.17601498127012"
"2","100","1","4","1378","21.429037117144414","37.12142238654117"
"1","100","1","3","771","15.816605269989076","27.76688675382964"
"4","100","1","6","1290","18.448799561935395","35.91656999213594"
"5","100","1.5","3","936","22.975825206614665","45.89117562233507"
"3","100","1","5","1169","18.48868502864454","34.19064199455752"
"6","100","1.5","4","949","22.263557386118464","46.20876540224809"
"2","100","1","4","1379","21.458120978819508","37.134889255254286"
"1","100","1","3","772","15.867980548300032","27.784887978899608"
"4","100","1","6","1291","18.474798930383876","35.93048844644336"
"5","100","1.5","3","937","22.945155868474725","45.9156835950419"
"3","100","1","5","1170","18.53669946525241","34.20526275297414"
"2","100","1","4","1380","21.455687109115374","37.14835124201342"
"6","100","1.5","4","950","22.271130657352","46.233105022267324"
"4","100","1","6","1292","18.471124262354127","35.94440151122286"
"1","100","1","3","773","15.854503683025534","27.80287754891569"
"3","100","1","5","1171","18.5263200432985","34.219877264537345"
"2","100","1","4","1381","21.495848195586216","37.16180835212409"
"5","100","1.5","3","938","22.92952095283934","45.94017849334067"
"6","100","1.5","4","951","22.199049508239113","46.25743183532782"
"4","100","1","6","1293","18.448751652344814","35.958309192730404"
"2","100","1","4","1382","21.468164074444132","37.17526059088221"
"3","100","1","5","1172","18.53202852895345","34.23448553724738"
"1","100","1","3","774","15.864127020558458","27.820855486487112"
"5","100","1.5","3","939","22.946400345223246","45.96466033813369"
"6","100","1.5","4","952","22.108584923785145","46.281745861624536"
"4","100","1","6","1294","18.482642453465328","35.9722114972099"
"2","100","1","4","1383","21.48965106192165","37.1887079635741"
"3","100","1","5","1173","18.552137270751444","34.249087579087416"
"5","100","1.5","3","940","22.933700571391856","45.98912915026767"
"1","100","1","3","775","15.916093620425155","27.83882181415011"
"6","100","1.5","4","953","22.149898366624573","46.30604712129939"
"2","100","1","4","1384","21.48410338071308","37.20215047547655"
"4","100","1","6","1295","18.499786942536712","35.98610843089316"
"3","100","1","5","1174","18.51503475218823","34.26368339802363"
"2","100","1","4","1385","21.52827474298713","37.21558813185679"
"5","100","1.5","3","941","23.005841591909764","46.0135849505339"
"4","100","1","6","1296","18.54195102277082","36"
"1","100","1","3","776","15.946876210116546","27.85677655436824"
"3","100","1","5","1175","18.566061100520173","34.27827300200522"
"2","100","1","4","1386","21.579107890759758","37.22902093797257"
"4","100","1","6","1297","18.51284155785178","36.013886210738214"
"5","100","1.5","3","942","23.0286012002244","46.038027759668424"
"6","100","1.5","4","954","22.052088513225826","46.330335634441504"
"3","100","1","5","1176","18.583801749743394","34.292856398964496"
"1","100","1","3","777","16.013353869012953","27.874719729532707"
"2","100","1","4","1387","21.55754013849378","37.242448899072144"
"3","100","1","5","1177","18.53937089999522","34.307433596816885"
"6","100","1.5","4","955","22.03980038399978","46.35461142108733"
"5","100","1.5","3","943","23.03974053896475","46.06245759835227"
"2","100","1","4","1388","21.535508206652374","37.255872020394314"
"3","100","1","5","1178","18.543471222416105","34.322004603461025"
"6","100","1.5","4","956","22.013942795710616","46.37887450122092"
"5","100","1.5","3","944","23.00551464122779","46.086874487211645"
"2","100","1","4","1389","21.47612190467255","37.26929030716845"
"4","100","1","6","1298","18.522367638886507","36.02776706930364"
"3","100","1","5","1179","18.51411946620406","34.336569426778794"
"1","100","1","3","778","15.957894387301536","27.892651361962706"
"2","100","1","4","1390","21.4253588457071","37.282703764614496"
"6","100","1.5","4","957","22.003385365509256","46.40312489477406"
"5","100","1.5","3","945","23.00153847222338","46.11127844681819"
"3","100","1","5","1180","18.472919329736158","34.351128074635334"
"4","100","1","6","1299","18.51387907727473","36.0416425818802"
"2","100","1","4","1391","21.46818044919399","37.296112397943034"
"1","100","1","3","779","15.95566813119542","27.910571473905726"
"5","100","1.5","3","946","22.977780432545728","46.13566949768909"
"3","100","1","5","1181","18.5062498095732","34.36568055487916"
"4","100","1","6","1300","18.55021706410435","36.05551275463989"
"6","100","1.5","4","958","22.044448240817946","46.427362621626486"
"2","100","1","4","1392","21.45249402777266","37.30951621235526"
"1","100","1","3","780","15.796992366857292","27.92848008753788"
"3","100","1","5","1182","18.529662953536764","34.38022687534217"
"5","100","1.5","3","947","22.987450380125697","46.160047660287354"
"2","100","1","4","1393","21.48385142778656","37.322915213043046"
"6","100","1.5","4","959","22.099478505419462","46.451587701606066"
"4","100","1","6","1301","18.571455503592997","36.069377593742864"
"1","100","1","3","781","15.912650813588108","27.94637722496424"
"3","100","1","5","1183","18.540571743237642","34.39476704383968"
"2","100","1","4","1394","21.511376883382137","37.33630940518894"
"5","100","1.5","3","948","23.087486298906036","46.184412955021955"
"6","100","1.5","4","960","22.004296680860303","46.47580015448901"
"4","100","1","6","1302","18.558151636840428","36.08323710533743"
"3","100","1","5","1184","18.5790584484202","34.40930106817051"
"2","100","1","4","1395","21.47230147062515","37.3496987939662"
"1","100","1","3","782","15.949718885279607","27.964262908219126"
"4","100","1","6","1303","18.60775954959744","36.09709129556009"
"6","100","1.5","4","961","22.071067482281627","46.5"
"5","100","1.5","3","949","23.110495741790285","46.20876540224809"
"2","100","1","4","1396","21.446273456876053","37.36308338453881"
"3","100","1","5","1185","18.581253011403845","34.42382895611701"
"1","100","1","3","783","15.927413193803377","27.982137159266443"
"4","100","1","6","1304","18.56998150198405","36.11094017053558"
"6","100","1.5","4","962","22.122684804009218","46.52418725781247"
"5","100","1.5","3","950","23.16851055390199","46.233105022267324"
"2","100","1","4","1397","21.42481199040828","37.376463182061514"
"3","100","1","5","1186","18.5918373591835","34.438350715445125"
"4","100","1","6","1305","18.587742844975732","36.124783736376884"
"1","100","1","3","784","15.901072757475461","28"
"6","100","1.5","4","963","22.109865513158333","46.5483619475487"
"2","100","1","4","1398","21.439982068506655","37.389838191679836"
"5","100","1.5","3","951","23.18359697185575","46.25743183532782"
"3","100","1","5","1187","18.593439194541105","34.45286635390443"
"4","100","1","6","1306","18.626058334641804","36.138621999185304"
"2","100","1","4","1399","21.4702958437902","37.403208418530085"
"5","100","1.5","3","952","23.234945954309566","46.281745861624536"
"3","100","1","5","1188","18.63064933915974","34.46737587922817"
"4","100","1","6","1307","18.6994200450585","36.15245496505044"
"1","100","1","3","785","15.873433588646469","28.0178514522438"
"2","100","1","4","1400","21.40441384217654","37.416573867739416"
"6","100","1.5","4","964","22.027955101835065","46.57252408878007"
"4","100","1","6","1308","18.683160808485994","36.16628264005025"
"5","100","1.5","3","953","23.258444171112018","46.30604712129939"
"3","100","1","5","1189","18.615065905499517","34.48187929913333"
"2","100","1","4","1401","21.44859699140019","37.429934544425805"
"1","100","1","3","786","15.87298999403215","28.035691537752374"
"4","100","1","6","1309","18.731355431087717","36.180105030251084"
"6","100","1.5","4","965","22.014165127733296","46.5966737010272"
"3","100","1","5","1190","18.621658593389032","34.49637662132068"
"5","100","1.5","3","954","23.25530917191686","46.330335634441504"
"2","100","1","4","1402","21.377357903844604","37.44329045369811"
"1","100","1","3","787","15.872437597806668","28.053520278211074"
"4","100","1","6","1310","18.66683227594647","36.193922141707716"
"6","100","1.5","4","966","21.997427495523702","46.620810803760165"
"3","100","1","5","1191","18.67076796151144","34.51086785347479"
"2","100","1","4","1403","21.43060625787608","37.456641600656084"
"5","100","1.5","3","955","23.133729007806906","46.35461142108733"
"4","100","1","6","1311","18.700867760005266","36.207733980463345"
"1","100","1","3","788","15.881360140484157","28.071337695236398"
"2","100","1","4","1404","21.417235354955306","37.469987990390386"
"3","100","1","5","1192","18.642935516940813","34.52535300326414"
"6","100","1.5","4","967","22.02498468567013","46.64493541639864"
"5","100","1.5","3","956","23.04072363076517","46.37887450122092"
